,index,id,mssubclass,mszoning,lotfrontage,lotarea,lotshape,landcontour,lotconfig,landslope,neighborhood,condition1,bldgtype,housestyle,overallqual,overallcond,yearbuilt,roofstyle,masvnrtype,masvnrarea,exterqual,foundation,bsmtqual,bsmtexposure,bsmtfintype1,bsmtfinsf1,bsmtunfsf,heatingqc,grlivarea,bsmtfullbath,fullbath,halfbath,bedroomabvgr,kitchenabvgr,kitchenqual,functional,fireplaces,fireplacequ,garagetype,garagefinish,garagearea,garagecond,wooddecksf,mosold,yrsold,saleprice,porchpres,poolpres,garagepres,fireplacepres,masvnrpres,bsmtpres,shedpres,exterior,age_sold,remodelled,2ndfloorpres,bighouse
1236,1239,1362,50,RM,5.684506656824126,18.424369393723797,0.0,Bnk,Inside,flat,IDOTRR,Norm,1Fam,1.5Fin,6,2.2596737867230705,14.084638269147439,Gable,None,0.0,1.5409627556327752,BrkTil,1.5409627556327752,0.7304631471189666,Unf,0.0,12.815309220880685,1.5409627556327752,14.134068032227582,0.0,2,0.0,1.8203341036428238,0.7304631471189666,1.5409627556327752,Min1,0.7304631471189666,4,Detchd,Unf,400.0,TA,0.0,3.011340243262834,2008,32.80560033582833,1,0,1,1,0,1,0,Wood,5.968980585391403,1.0,0,1.0
1237,1240,1091,60,RL,5.7737732204907655,19.187310678818672,0.7304631471189666,Lvl,Inside,flat,Gilbert,Norm,1Fam,2Story,7,2.055641538058108,14.187526814497952,Gable,BrkFace,8.059125775508376,1.8203341036428238,PConc,1.8203341036428238,0.7304631471189666,Unf,0.0,11.663571962214577,2.055641538058108,14.160894616295455,0.0,2,0.7304631471189666,1.8203341036428238,0.7304631471189666,1.8203341036428238,Typ,0.7304631471189666,4,BuiltIn,Fin,434.0,TA,7.020909424392293,2.055641538058108,2008,35.325277982174185,1,0,1,1,1,1,0,Vinyl,2.055641538058108,0.0,1,0.0
1238,1241,317,20,RL,6.047663906109832,19.79512441568531,0.0,Lvl,Inside,flat,Timber,Norm,1Fam,1Story,7,2.055641538058108,14.196880574832942,Gable,None,0.0,1.8203341036428238,PConc,1.8203341036428238,0.7304631471189666,Unf,0.0,12.67951148163445,2.055641538058108,12.67951148163445,0.0,2,0.0,1.1943176378757767,0.7304631471189666,1.8203341036428238,Typ,0.0,0,Attchd,RFn,520.0,TA,0.0,0.7304631471189666,2010,34.2707725087044,1,0,1,0,0,1,0,Vinyl,0.7304631471189666,1.0,0,0.0
1239,1242,1076,120,RL,5.285266416806648,18.06178179936772,0.0,Lvl,Inside,flat,NridgHt,Norm,TwnhsE,1Story,8,2.055641538058108,14.192206665778837,Hip,BrkFace,7.824546029563345,1.8203341036428238,PConc,1.8203341036428238,0.7304631471189666,GLQ,11.660327958903798,10.251846716454656,2.055641538058108,12.972368275687545,0.7304631471189666,2,0.0,1.1943176378757767,0.7304631471189666,1.8203341036428238,Typ,0.7304631471189666,4,Attchd,Fin,550.0,TA,0.0,2.2596737867230705,2008,35.9285624842445,1,0,1,1,1,1,0,Metal,1.1943176378757767,1.0,0,0.0
1240,1243,1573,20,RL,6.1972210008779385,21.67688649446843,0.7304631471189666,Lvl,Corner,flat,Timber,Norm,1Fam,1Story,8,2.2596737867230705,14.145138012244155,Hip,None,0.0,1.8203341036428238,CBlock,1.8203341036428238,1.5409627556327752,ALQ,12.560421753361561,0.0,1.5409627556327752,15.375078307871908,0.7304631471189666,2,0.0,1.1943176378757767,0.7304631471189666,1.8203341036428238,Typ,0.7304631471189666,4,Attchd,Fin,665.0,TA,0.0,2.055641538058108,2008,37.24614573466063,1,0,1,1,0,1,0,Stone,4.597156711708115,0.0,0,0.0
1241,1244,485,60,RL,5.7737732204907655,20.90460423735349,0.7304631471189666,Lvl,Corner,flat,Gilbert,Norm,1Fam,2Story,8,2.055641538058108,14.185965540731983,Gable,None,0.0,1.8203341036428238,PConc,2.055641538058108,0.7304631471189666,GLQ,10.9549553054922,8.305068732469508,2.055641538058108,14.189087426187385,0.7304631471189666,2,0.7304631471189666,1.8203341036428238,0.7304631471189666,1.8203341036428238,Typ,0.7304631471189666,4,BuiltIn,Fin,644.0,TA,0.0,2.440268378362637,2009,36.53749464508687,1,0,1,1,0,1,0,Vinyl,2.440268378362637,0.0,1,0.0
1242,1245,2021,30,RM,5.684506656824126,18.02597490904297,0.0,Lvl,Corner,flat,BrkSide,Norm,1Fam,1Story,6,2.055641538058108,14.065323689235763,Gable,None,0.0,1.5409627556327752,BrkTil,1.5409627556327752,0.7304631471189666,Unf,0.0,12.010768996247894,1.5409627556327752,12.085709828635814,0.0,1,0.0,1.1943176378757767,0.7304631471189666,1.5409627556327752,Typ,0.7304631471189666,4,Detchd,Unf,180.0,TA,0.0,2.055641538058108,2007,30.93433421770886,1,0,1,1,0,1,0,Wood,6.244955797756471,1.0,0,0.0
1243,1246,2032,45,RM,5.59142712460611,18.727395699660036,0.0,Bnk,Inside,flat,IDOTRR,Norm,1Fam,1.5Unf,7,2.440268378362637,14.071773214082123,Gable,None,0.0,1.5409627556327752,PConc,1.5409627556327752,0.7304631471189666,Unf,0.0,10.897673633652223,2.055641538058108,12.416413417670666,0.0,1,0.0,1.5409627556327752,0.7304631471189666,1.8203341036428238,Typ,0.7304631471189666,4,Attchd,Unf,280.0,TA,0.0,2.2596737867230705,2007,32.73808767201455,1,0,1,1,0,1,0,Wood,6.148460831341732,1.0,0,0.0
1244,1247,2604,50,RL,5.684506656824126,20.03464573068548,0.0,Lvl,Corner,flat,OldTown,Artery,1Fam,1.5Fin,3,1.8203341036428238,14.047528636178493,Gable,None,0.0,1.5409627556327752,PConc,1.5409627556327752,0.7304631471189666,Unf,0.0,11.038947685692156,1.5409627556327752,12.67951148163445,0.0,1,0.0,1.5409627556327752,0.7304631471189666,1.5409627556327752,Typ,0.0,0,Detchd,Unf,936.0,TA,8.274265741119429,0.7304631471189666,2006,31.098182653400475,1,0,1,0,0,1,0,Wood,6.469749997220178,1.0,1,0.0
1245,1248,1615,20,RL,6.5538803774442425,21.776559750789318,0.7304631471189666,Lvl,Inside,sloped,NAmes,Norm,1Fam,1Story,8,2.2596737867230705,14.135651502935826,Flat,None,0.0,1.8203341036428238,PConc,1.5409627556327752,1.8203341036428238,ALQ,9.398681444092006,12.24430377181613,2.055641538058108,14.507336427939917,0.7304631471189666,2,0.0,1.8203341036428238,0.7304631471189666,1.8203341036428238,Typ,0.7304631471189666,3,Attchd,Unf,621.0,TA,6.244955797756471,2.885846472488202,2007,36.797284404243435,1,0,1,1,0,1,0,Wood,4.838059349133916,0.0,0,0.0
1246,1249,2736,80,RL,5.7737732204907655,22.713138185320624,0.7304631471189666,Lvl,CulDSac,flat,Edwards,Norm,1Fam,SLvl,6,2.440268378362637,14.129313517307915,Flat,None,0.0,1.8203341036428238,CBlock,1.8203341036428238,1.5409627556327752,Unf,0.0,11.136081740934445,1.5409627556327752,14.484354416234186,0.0,2,0.0,1.8203341036428238,0.7304631471189666,1.8203341036428238,Typ,0.7304631471189666,4,Attchd,Unf,432.0,Gd,10.679537594055967,2.6025944687727294,2006,36.964997205220136,1,1,1,1,0,1,0,Wood,4.969939052451073,0.0,1,0.0
1247,1250,473,120,RL,5.093856518007759,15.686251940363096,0.0,Lvl,Inside,flat,Blmngtn,Norm,TwnhsE,1Story,7,2.055641538058108,14.19064737641105,Gable,BrkFace,3.5304192649587702,1.8203341036428238,PConc,1.8203341036428238,1.5409627556327752,GLQ,3.5304192649587702,12.655543339095559,2.055641538058108,12.693811998873134,0.0,2,0.0,1.1943176378757767,0.7304631471189666,1.8203341036428238,Typ,0.7304631471189666,4,Attchd,Fin,397.0,TA,6.65495044352145,2.6025944687727294,2009,34.27824878099659,1,0,1,1,1,1,0,Vinyl,1.8203341036428238,1.0,0,0.0
1248,1251,1316,70,RM,5.684506656824126,19.71220477890197,0.0,Lvl,Inside,flat,OldTown,Norm,1Fam,2Story,7,2.750250297485029,14.06854987262762,Gambrel,None,0.0,1.5409627556327752,BrkTil,1.5409627556327752,0.7304631471189666,Rec,7.353461784034922,10.506270963009685,2.055641538058108,13.050448851054524,0.0,2,0.0,1.5409627556327752,0.7304631471189666,1.8203341036428238,Typ,0.7304631471189666,4,Detchd,Unf,360.0,TA,0.0,2.885846472488202,2008,33.598826901003406,1,0,1,1,0,1,0,Metal,6.221213632878419,1.0,1,0.0
1249,1252,244,20,RL,5.684506656824126,20.29290925160026,0.0,Low,Inside,flat,Edwards,Norm,1Fam,1Story,4,2.440268378362637,14.097458285787088,Gable,None,0.0,1.5409627556327752,CBlock,0.0,0.0,None,0.0,0.0,2.055641538058108,11.922126412006202,0.0,1,0.0,1.1943176378757767,0.7304631471189666,1.8203341036428238,Typ,0.0,0,Detchd,Unf,308.0,TA,0.0,1.8203341036428238,2010,29.913498475657025,0,0,1,0,0,0,0,Metal,5.80273872401839,1.0,0,0.0
1250,1253,152,190,RL,5.968980585391403,21.122919002071257,0.0,Lvl,Inside,flat,NAmes,Norm,2fmCon,1Story,5,2.055641538058108,14.116604610212223,Gable,None,0.0,1.5409627556327752,CBlock,1.5409627556327752,1.5409627556327752,Rec,10.43025107968956,10.040244790550664,1.5409627556327752,12.091404736594225,0.7304631471189666,1,0.0,1.1943176378757767,0.7304631471189666,1.5409627556327752,Typ,0.0,0,Attchd,Unf,264.0,TA,0.0,1.8203341036428238,2010,31.813888811585816,0,0,1,0,0,1,0,Metal,5.42678077191518,0.0,0,0.0
1251,1254,1588,20,RL,6.337529394588084,20.417668782882284,0.7304631471189666,Lvl,Inside,flat,Timber,Norm,1Fam,1Story,8,2.055641538058108,14.19064737641105,Gable,BrkFace,11.046830282882052,1.8203341036428238,PConc,2.055641538058108,1.5409627556327752,GLQ,13.441691962790333,9.672623079178159,2.055641538058108,14.126140415265303,0.7304631471189666,2,0.7304631471189666,1.5409627556327752,0.7304631471189666,1.8203341036428238,Typ,0.7304631471189666,4,Attchd,Fin,892.0,TA,0.0,2.2596737867230705,2008,38.95164159844075,1,0,1,1,1,1,0,Vinyl,1.5409627556327752,1.0,0,0.0
1252,1255,2111,20,RL,5.80273872401839,18.620287053910523,0.0,Lvl,Inside,flat,CollgCr,Norm,1Fam,1Story,7,2.055641538058108,14.19064737641105,Gable,None,0.0,1.8203341036428238,PConc,1.8203341036428238,0.7304631471189666,Unf,0.0,12.810714956098135,2.055641538058108,12.810714956098135,0.0,2,0.0,1.1943176378757767,0.7304631471189666,1.8203341036428238,Typ,0.0,0,Attchd,RFn,524.0,TA,0.0,2.440268378362637,2007,34.136980846616204,1,0,1,0,0,1,0,Vinyl,1.1943176378757767,1.0,0,0.0
1253,1256,813,90,RL,5.80273872401839,18.501409946843367,0.0,Lvl,Inside,flat,SawyerW,Feedr,Duplex,2Story,5,2.055641538058108,14.149872093127607,Gable,None,0.0,1.5409627556327752,Slab,0.0,0.0,None,0.0,0.0,1.5409627556327752,14.54012741646453,0.0,2,0.0,2.2596737867230705,1.1943176378757767,1.5409627556327752,Typ,0.0,0,Detchd,Unf,528.0,TA,7.538897810304354,2.2596737867230705,2009,32.88713100966919,0,0,1,0,0,0,0,Wood,4.492017742920502,0.0,1,0.0
1254,1257,1854,120,RL,5.357203202420049,19.65664934496705,1.1943176378757767,Lvl,FR2,flat,Veenker,Norm,TwnhsE,1Story,8,2.055641538058108,14.173451442269636,Gable,None,0.0,1.8203341036428238,PConc,1.8203341036428238,1.8203341036428238,LwQ,10.04572336669768,0.0,2.055641538058108,13.290777357050557,0.7304631471189666,1,0.7304631471189666,0.7304631471189666,0.7304631471189666,1.8203341036428238,Typ,0.7304631471189666,4,Attchd,Fin,478.0,TA,0.0,2.055641538058108,2007,37.07676433742516,1,0,1,1,0,1,0,Brick,3.2377281976988326,1.0,0,0.0
1255,1258,2575,20,RL,5.968980585391403,19.189157677365337,0.0,Lvl,Corner,flat,NAmes,Feedr,1Fam,1Story,5,2.055641538058108,14.115012896462307,Gable,None,0.0,1.5409627556327752,CBlock,1.1943176378757767,1.1943176378757767,BLQ,10.83931339105304,10.543577039871613,1.8203341036428238,13.020292415733739,0.0,1,0.7304631471189666,1.5409627556327752,0.7304631471189666,1.5409627556327752,Typ,0.7304631471189666,4,Attchd,RFn,331.0,TA,0.0,1.5409627556327752,2006,32.41700211340759,1,0,1,1,0,1,0,Brick,5.3215405626377255,0.0,0,0.0
1256,1259,867,60,RL,5.968980585391403,20.27465999914219,0.0,Lvl,Inside,flat,CollgCr,PosN,1Fam,2Story,9,2.055641538058108,14.182841004523032,Hip,BrkFace,8.147315588624346,1.8203341036428238,PConc,2.055641538058108,1.1943176378757767,GLQ,11.84331667166547,10.449436038330251,2.055641538058108,14.4145463086934,0.7304631471189666,2,0.7304631471189666,1.5409627556327752,0.7304631471189666,2.055641538058108,Typ,1.1943176378757767,5,Attchd,Fin,736.0,TA,8.631303105111629,2.055641538058108,2009,37.82109953444507,1,0,1,1,1,1,0,Vinyl,2.750250297485029,0.0,1,0.0
1257,1260,2879,50,C (all),5.684506656824126,20.271001729271276,0.0,Low,Inside,sloped,IDOTRR,Norm,1Fam,1.5Fin,4,2.2596737867230705,14.055628032763455,Gable,None,0.0,1.5409627556327752,CBlock,1.5409627556327752,0.7304631471189666,Rec,10.897673633652223,0.0,1.8203341036428238,12.9591822856806,0.0,1,0.7304631471189666,1.5409627556327752,0.7304631471189666,1.5409627556327752,Typ,0.0,0,CarPort,Unf,570.0,TA,0.0,2.750250297485029,2006,31.258099126311297,1,0,1,0,0,1,0,Metal,6.360099839069417,1.0,1,0.0
1258,1261,1494,60,RL,5.684506656824126,18.45436807033361,0.0,Lvl,Inside,flat,Edwards,Norm,1Fam,2Story,7,2.055641538058108,14.187526814497952,Gable,Stone,6.491069783799412,1.8203341036428238,PConc,1.8203341036428238,0.7304631471189666,Unf,0.0,11.318183797820266,2.055641538058108,13.601157000193943,0.0,2,0.7304631471189666,1.5409627556327752,0.7304631471189666,1.8203341036428238,Typ,0.7304631471189666,4,BuiltIn,Fin,397.0,TA,7.848990272211784,2.440268378362637,2008,33.76200390999919,1,0,1,1,1,1,0,Vinyl,2.055641538058108,1.0,1,0.0
1259,1262,2771,60,RL,5.831327892742091,20.757065650401987,0.7304631471189666,Lvl,Inside,flat,CollgCr,PosN,1Fam,2Story,6,2.055641538058108,14.175018034740056,Gable,BrkFace,5.914940018959451,1.8203341036428238,PConc,1.8203341036428238,0.7304631471189666,Unf,0.0,11.442136737817215,2.055641538058108,13.30077525075615,0.0,2,0.7304631471189666,1.5409627556327752,0.7304631471189666,1.8203341036428238,Typ,0.7304631471189666,3,Attchd,RFn,473.0,TA,9.794431016731847,2.6025944687727294,2006,34.51323737575309,1,0,1,1,1,1,0,Vinyl,3.011340243262834,0.0,1,0.0
1260,1263,496,60,RL,7.799865873444875,21.577145805758988,0.7304631471189666,Lvl,Inside,flat,NoRidge,Norm,1Fam,2Story,8,2.055641538058108,14.175018034740056,Gable,BrkFace,10.302477323271576,1.8203341036428238,PConc,1.8203341036428238,0.7304631471189666,GLQ,11.105325148456878,11.414226705566746,2.055641538058108,15.25461855473591,0.7304631471189666,2,0.7304631471189666,1.8203341036428238,0.7304631471189666,2.055641538058108,Typ,0.7304631471189666,3,Attchd,Fin,810.0,TA,0.0,2.440268378362637,2009,39.54000209831179,1,0,1,1,1,1,0,Vinyl,3.340760310539712,1.0,1,0.0
1261,1264,1651,60,RL,6.221213632878419,20.625661050069688,0.7304631471189666,Lvl,Inside,flat,NWAmes,Norm,1Fam,2Story,6,2.2596737867230705,14.145138012244155,Gable,BrkFace,9.010205578972315,1.5409627556327752,CBlock,1.5409627556327752,0.7304631471189666,LwQ,7.566242862974532,11.116894218049,1.5409627556327752,14.22943292451094,0.0,2,0.7304631471189666,1.8203341036428238,0.7304631471189666,1.8203341036428238,Typ,0.7304631471189666,3,Attchd,Fin,551.0,TA,0.0,2.2596737867230705,2007,34.77281043823094,1,0,1,1,1,1,0,Wood,4.545285536716194,0.0,1,0.0
1262,1265,1913,80,RL,6.65495044352145,19.71220477890197,0.7304631471189666,Lvl,Inside,flat,NAmes,Norm,1Fam,SLvl,6,2.055641538058108,14.121375611147648,Hip,BrkFace,8.954597211387142,1.5409627556327752,CBlock,1.5409627556327752,1.5409627556327752,ALQ,10.74097393831022,10.818200540040053,1.5409627556327752,12.773737953703991,0.7304631471189666,1,0.0,1.5409627556327752,0.7304631471189666,1.5409627556327752,Typ,0.7304631471189666,4,Attchd,RFn,525.0,TA,0.0,2.055641538058108,2007,33.504416480924654,1,0,1,1,1,1,0,Wood,5.210789042972047,0.0,0,0.0
1263,1266,2790,60,RL,6.448232316019433,20.38919381120939,0.0,Lvl,Corner,flat,CollgCr,Norm,1Fam,2Story,8,2.055641538058108,14.185965540731983,Gable,BrkFace,8.211557890737238,1.8203341036428238,PConc,1.8203341036428238,1.1943176378757767,GLQ,11.928110894504265,7.232042288205811,2.055641538058108,14.165608453322646,0.7304631471189666,2,0.7304631471189666,1.5409627556327752,0.7304631471189666,1.8203341036428238,Typ,0.7304631471189666,4,Attchd,Fin,586.0,TA,8.092547689712573,3.011340243262834,2006,36.47431502885626,1,0,1,1,1,1,0,Vinyl,1.8203341036428238,0.0,1,0.0
1264,1267,1541,20,RL,5.559490358416789,23.976940769804553,0.7304631471189666,Lvl,CulDSac,flat,Crawfor,Norm,1Fam,1Story,5,2.055641538058108,14.11342049157323,Gable,None,0.0,1.5409627556327752,PConc,1.5409627556327752,0.7304631471189666,Rec,12.436999351261838,11.445608407142801,2.055641538058108,14.019855631475933,0.0,2,0.7304631471189666,1.5409627556327752,0.7304631471189666,1.5409627556327752,Typ,1.1943176378757767,3,Attchd,Unf,484.0,TA,0.0,1.8203341036428238,2008,35.98968303611243,1,0,1,1,0,1,0,Brick,5.42678077191518,0.0,0,0.0
1265,1268,1684,20,RL,5.831327892742091,18.571845986990375,0.0,Lvl,Inside,flat,NAmes,Norm,1Fam,1Story,5,2.2596737867230705,14.129313517307915,Hip,BrkFace,5.42678077191518,1.5409627556327752,CBlock,1.5409627556327752,0.7304631471189666,BLQ,11.241421919609065,8.720169513164583,1.5409627556327752,12.091404736594225,0.7304631471189666,1,0.0,1.5409627556327752,0.7304631471189666,1.5409627556327752,Typ,0.0,0,Detchd,Unf,360.0,TA,0.0,3.011340243262834,2007,32.29377107103782,0,0,1,0,1,1,0,Wood,5.0120772195485275,0.0,0,0.0
1266,1269,301,20,RL,6.65495044352145,21.705333728050796,0.7304631471189666,Lvl,Inside,flat,Crawfor,Norm,1Fam,1Story,7,2.6025944687727294,14.118195633475512,Gable,None,0.0,1.5409627556327752,CBlock,1.5409627556327752,0.7304631471189666,ALQ,12.757434384007611,8.64032225948934,1.5409627556327752,13.857803698137676,0.7304631471189666,2,0.0,0.7304631471189666,0.7304631471189666,1.5409627556327752,Typ,1.1943176378757767,3,Attchd,Fin,484.0,TA,0.0,1.5409627556327752,2010,37.29191210510536,1,0,1,1,0,1,0,Brick,5.392276337227255,1.0,0,0.0
1267,1270,1569,90,RL,6.1236810031695965,19.976582977301067,0.0,Lvl,Inside,flat,Mitchel,Norm,Duplex,2Story,5,1.8203341036428238,14.145138012244155,Gable,None,0.0,1.5409627556327752,CBlock,0.0,0.0,None,0.0,0.0,1.5409627556327752,13.97712214559195,0.0,2,1.1943176378757767,1.8203341036428238,1.1943176378757767,1.5409627556327752,Typ,0.0,0,Attchd,Unf,484.0,TA,0.0,3.011340243262834,2008,30.822811246583466,0,0,1,0,0,0,0,Wood,4.597156711708115,0.0,1,0.0
1268,1271,2153,60,RL,5.968980585391403,20.85203144525237,0.0,Lvl,Inside,flat,CollgCr,Norm,1Fam,2Story,8,2.055641538058108,14.184403604277843,Gable,BrkFace,8.6582707430638,1.8203341036428238,PConc,1.8203341036428238,1.1943176378757767,GLQ,12.641081179098602,9.272687146328343,2.055641538058108,14.812489464898755,0.7304631471189666,2,0.7304631471189666,1.8203341036428238,0.7304631471189666,1.8203341036428238,Typ,0.7304631471189666,3,Attchd,Fin,560.0,TA,7.920955300440633,0.7304631471189666,2007,36.965711220094164,1,0,1,1,1,1,0,Vinyl,2.2596737867230705,0.0,1,0.0
1269,1272,1467,60,RL,6.574446614595114,20.50313636645404,0.7304631471189666,Lvl,Inside,flat,CollgCr,Norm,1Fam,2Story,8,2.055641538058108,14.18127774085417,Gable,BrkFace,8.013883697367245,1.8203341036428238,PConc,1.8203341036428238,1.5409627556327752,Unf,0.0,11.673284500279395,2.055641538058108,13.794031435686074,0.0,2,0.7304631471189666,1.5409627556327752,0.7304631471189666,1.8203341036428238,Typ,0.7304631471189666,3,Attchd,Unf,560.0,TA,7.020909424392293,2.2596737867230705,2008,35.1456862568894,1,0,1,1,1,1,0,Vinyl,2.750250297485029,1.0,1,0.0
1270,1273,2540,20,RL,5.995517194712504,19.557159271663362,0.0,Lvl,Corner,flat,NAmes,Feedr,1Fam,1Story,5,2.6025944687727294,14.127727309259253,Hip,BrkFace,7.698683331012785,1.5409627556327752,CBlock,1.5409627556327752,1.1943176378757767,GLQ,10.995234059569448,8.136453549445715,1.8203341036428238,12.645908720595072,0.7304631471189666,1,0.7304631471189666,0.7304631471189666,0.7304631471189666,1.8203341036428238,Typ,0.0,0,Detchd,Unf,884.0,TA,0.0,2.885846472488202,2006,33.01246097679436,1,0,1,0,1,1,0,Metal,5.0120772195485275,1.0,0,0.0
1271,1274,2368,160,RM,3.9325102940665544,14.006760114075178,0.0,Lvl,Inside,flat,BrDale,Norm,Twnhs,2Story,6,2.440268378362637,14.138816396803929,Gable,BrkFace,9.590598420556384,1.5409627556327752,CBlock,1.5409627556327752,0.7304631471189666,ALQ,8.881411175249276,8.232627042257835,2.055641538058108,12.208793178353998,0.0,1,0.7304631471189666,1.5409627556327752,0.7304631471189666,1.5409627556327752,Typ,0.0,0,Detchd,Unf,264.0,TA,0.0,2.440268378362637,2006,31.66679158760936,0,0,1,0,1,1,0,Wood,4.697012078927853,0.0,1,0.0
1272,1275,874,60,RL,5.968980585391403,19.618539077005558,0.0,Lvl,Inside,flat,CollgCr,Norm,1Fam,2Story,7,2.055641538058108,14.178149219316415,Gable,BrkFace,10.621364021794726,1.5409627556327752,PConc,1.8203341036428238,0.7304631471189666,GLQ,11.292802622125064,9.163203154449782,2.055641538058108,14.235600909805832,0.7304631471189666,2,0.7304631471189666,1.5409627556327752,0.7304631471189666,1.8203341036428238,Typ,0.0,0,Attchd,RFn,645.0,TA,10.634887347225343,1.1943176378757767,2009,35.515046716762335,1,0,1,0,1,1,0,Vinyl,3.128238685769432,1.0,1,0.0
1273,1276,463,120,RL,5.285266416806648,15.98834783114459,0.0,Lvl,Inside,flat,NridgHt,Norm,TwnhsE,1Story,7,2.055641538058108,14.187526814497952,Gable,Stone,7.659675454722643,1.8203341036428238,PConc,1.8203341036428238,0.7304631471189666,Unf,0.0,13.107880136811872,2.055641538058108,13.107880136811872,0.0,2,0.0,1.1943176378757767,0.7304631471189666,1.8203341036428238,Typ,0.7304631471189666,3,Attchd,RFn,478.0,TA,7.4550235803134814,3.011340243262834,2009,34.03535985749339,1,0,1,1,1,1,0,Vinyl,2.2596737867230705,0.0,0,0.0
1274,1277,784,20,RL,5.7737732204907655,22.10825593743484,0.0,Lvl,Inside,flat,Edwards,Norm,1Fam,1Story,4,2.2596737867230705,14.11342049157323,Gable,None,0.0,1.5409627556327752,CBlock,1.5409627556327752,0.7304631471189666,ALQ,12.287496753602362,6.098626104970388,2.055641538058108,12.715151178829135,0.0,1,0.0,1.5409627556327752,0.7304631471189666,1.5409627556327752,Typ,0.0,0,Attchd,RFn,284.0,TA,0.0,1.8203341036428238,2009,32.54897167799814,0,0,1,0,0,1,0,Vinyl,5.460736201340262,0.0,0,0.0
1275,1278,2149,60,RL,5.968980585391403,19.347501830383198,0.0,Lvl,Inside,flat,CollgCr,Norm,1Fam,2Story,7,2.055641538058108,14.187526814497952,Gable,None,0.0,1.8203341036428238,PConc,1.8203341036428238,0.7304631471189666,GLQ,10.967093751789596,9.214828287694681,2.055641538058108,14.074993719042324,0.7304631471189666,2,0.7304631471189666,1.5409627556327752,0.7304631471189666,1.8203341036428238,Typ,0.7304631471189666,4,Attchd,RFn,610.0,TA,0.0,2.2596737867230705,2007,35.325277982174185,1,0,1,1,0,1,0,Vinyl,1.8203341036428238,0.0,1,0.0
1276,1279,2069,20,RL,6.469749997220178,20.39204895955369,0.0,Lvl,Inside,flat,Sawyer,Norm,1Fam,1Story,6,2.055641538058108,14.110233605762662,Gable,None,0.0,1.5409627556327752,CBlock,1.5409627556327752,0.7304631471189666,Rec,11.281862458951347,8.424817022716818,1.5409627556327752,12.876738861736053,0.0,1,0.0,1.5409627556327752,0.7304631471189666,1.8203341036428238,Typ,0.7304631471189666,3,Attchd,Unf,494.0,TA,6.244955797756471,2.885846472488202,2007,33.173657557668534,1,0,1,1,0,1,0,Vinyl,5.460736201340262,1.0,0,0.0
1277,1280,1743,120,RL,5.460736201340262,16.398228614031744,0.0,Lvl,Inside,flat,Blmngtn,Norm,TwnhsE,1Story,7,2.055641538058108,14.192206665778837,Gable,BrkFace,6.02174235239564,1.8203341036428238,PConc,2.055641538058108,1.5409627556327752,Unf,0.0,12.78301960596468,2.055641538058108,13.101545409823897,0.0,0,1.1943176378757767,1.1943176378757767,0.7304631471189666,1.8203341036428238,Typ,0.7304631471189666,4,Attchd,Fin,648.0,TA,7.020909424392293,1.1943176378757767,2007,34.74729676417346,1,0,1,1,1,1,0,Vinyl,0.7304631471189666,1.0,0,0.0
1278,1281,472,120,RL,5.093856518007759,15.686251940363096,0.0,Lvl,Inside,flat,Blmngtn,Norm,TwnhsE,1Story,7,2.055641538058108,14.19064737641105,Gable,BrkFace,3.5304192649587702,1.8203341036428238,PConc,1.8203341036428238,0.7304631471189666,GLQ,3.5304192649587702,12.945945901286748,2.055641538058108,13.310744857114265,0.0,2,0.0,0.7304631471189666,0.7304631471189666,1.8203341036428238,Typ,0.7304631471189666,4,Attchd,Fin,457.0,TA,7.566242862974532,2.055641538058108,2009,34.31228906720384,0,0,1,1,1,1,0,Vinyl,1.8203341036428238,1.0,0,0.0
1279,1282,1921,20,RL,6.098626104970388,19.773617256241184,0.0,Lvl,Inside,flat,NAmes,Norm,1Fam,1Story,6,2.2596737867230705,14.116604610212223,Gable,BrkFace,8.539411368803783,1.5409627556327752,CBlock,1.5409627556327752,0.7304631471189666,Rec,10.775536258885502,11.621143807743971,1.8203341036428238,13.185078454680323,0.0,1,0.7304631471189666,1.8203341036428238,0.7304631471189666,1.5409627556327752,Typ,0.0,0,Attchd,RFn,301.0,TA,0.0,1.8203341036428238,2007,33.481569763040596,1,0,1,0,1,1,1,Metal,5.3215405626377255,0.0,0,0.0
1280,1283,2778,60,RL,6.02174235239564,21.073277925792897,0.7304631471189666,Lvl,Corner,flat,CollgCr,Norm,1Fam,2Story,7,2.055641538058108,14.18127774085417,Gable,None,0.0,1.8203341036428238,PConc,1.8203341036428238,1.1943176378757767,GLQ,11.812492076604793,5.59142712460611,2.055641538058108,13.820020760062981,0.7304631471189666,2,0.7304631471189666,1.5409627556327752,0.7304631471189666,1.8203341036428238,Typ,0.7304631471189666,3,Attchd,Fin,586.0,TA,8.190318298434116,2.750250297485029,2006,35.44263131634612,1,0,1,1,0,1,0,Vinyl,2.440268378362637,1.0,1,0.0
